k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]| 15.0000174966258228|      1.00000000|[0, 0, 0, 0]                                                               | 
      33|[1.3293141704152707, -0.0598942396910542, 0.3257053868295258, 1.966785780688237, -0.1036819436687739, -0.0478415907571489, 0.1822601404315734, 0.1010925456602476, -0.0225844952504291, 0.0438540227519725, -0.125971112720915, 0.0482786652745643, 0.0230162704779196, -0.197611118601163, -0.0548769345951626, -0.0416646496191977, 0.0264159334191329, -0.012242875051101, -0.0256587138819995, 0.0489977304229964, -0.1118505413137954, -0.0972595452926747]| 12.1470184326171875|      0.03125000|[3160, 220, 0, 110]                                                        |  | trying quadratic partial model with 31 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 59 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 87 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      34|[1.3293141704152707, -0.0598942396910542, 0.3257053868295258, 1.966785780688237, -0.1036819436687739, -0.0478415907571489, 0.1822601404315734, 0.1010925456602476, -0.0225844952504291, 0.0438540227519725, -0.125971112720915, 0.0482786652745643, 0.0230162704779196, -0.197611118601163, -0.0548769345951626, -0.0416646496191977, 0.0264159334191329, -0.012242875051101, -0.0256587138819995, 0.0489977304229964, -0.1118505413137954, -0.0972595452926747]| 12.1470184326171875|      0.01562500|[3274, 228, 0, 114]                                                        |  | trying quadratic partial model with 31 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 59 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 87 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      35|[1.336956846318415, -0.0554890393923541, 0.3266384799147777, 1.9783348178054914, -0.1035223779426981, -0.0493822106575814, 0.1810180951939221, 0.101281646809903, -0.0226720771519769, 0.0420004890174517, -0.1240253484338139, 0.0481792168337805, 0.0209219244037162, -0.1983215513361344, -0.0520718457627678, -0.041888776404121, 0.0252289505292727, -0.0131590849212335, -0.0275802286376287, 0.048131752275035, -0.1127882691065262, -0.0979503929683435]| 12.1460876464843750|      0.03125000|[3333, 232, 0, 116]                                                        |  | trying quadratic partial model with 31 points | iterate success | actual_k=2
      36|[1.336956846318415, -0.0554890393923541, 0.3266384799147777, 1.9783348178054914, -0.1035223779426981, -0.0493822106575814, 0.1810180951939221, 0.101281646809903, -0.0226720771519769, 0.0420004890174517, -0.1240253484338139, 0.0481792168337805, 0.0209219244037162, -0.1983215513361344, -0.0520718457627678, -0.041888776404121, 0.0252289505292727, -0.0131590849212335, -0.0275802286376287, 0.048131752275035, -0.1127882691065262, -0.0979503929683435]| 12.1460876464843750|      0.01562500|[3447, 240, 0, 120]                                                        |  | trying quadratic partial model with 31 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 59 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 87 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      37|[1.3444226652644908, -0.0563588942121092, 0.3285066135696764, 1.9891750944757456, -0.1049283615406418, -0.0505648520285715, 0.1832410307924986, 0.0995941503465969, -0.0237513989560602, 0.0445045930353027, -0.1240749579804631, 0.0496282930923997, 0.0193077355026435, -0.2006344055699955, -0.0515867250507355, -0.0387529558825805, 0.024868917089999, -0.0122981142037888, -0.029865007975546, 0.0437666221312528, -0.1144028960129538, -0.0975434226027391]| 12.1453771591186523|      0.03125000|[3505, 244, 0, 122]                                                        |  | trying quadratic partial model with 31 points | iterate success | actual_k=2
      38|[1.3444226652644908, -0.0563588942121092, 0.3285066135696764, 1.9891750944757456, -0.1049283615406418, -0.0505648520285715, 0.1832410307924986, 0.0995941503465969, -0.0237513989560602, 0.0445045930353027, -0.1240749579804631, 0.0496282930923997, 0.0193077355026435, -0.2006344055699955, -0.0515867250507355, -0.0387529558825805, 0.024868917089999, -0.0122981142037888, -0.029865007975546, 0.0437666221312528, -0.1144028960129538, -0.0975434226027391]| 12.1453771591186523|      0.01562500|[3619, 252, 0, 126]                                                        |  | trying quadratic partial model with 31 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 59 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 87 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      39|[1.353648072792053, -0.0556532655098692, 0.3304617383371156, 2.001560951382954, -0.1051327292069348, -0.0508639080847612, 0.1836911098879241, 0.0997577082743035, -0.0240920079542827, 0.0445680767088136, -0.1240246204754453, 0.049782682325725, 0.0194929638449159, -0.2004370303623408, -0.0516998405569231, -0.0385962748285167, 0.0250516864237019, -0.0125240901395801, -0.0302119757329082, 0.0431349171839431, -0.1145948402213425, -0.0973329312679034]| 12.1447525024414062|      0.03125000|[3733, 260, 0, 130]                                                        |  | trying quadratic partial model with 31 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 59 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 87 points | iterate success | actual_k=2
      40|[1.353648072792053, -0.0556532655098692, 0.3304617383371156, 2.001560951382954, -0.1051327292069348, -0.0508639080847612, 0.1836911098879241, 0.0997577082743035, -0.0240920079542827, 0.0445680767088136, -0.1240246204754453, 0.049782682325725, 0.0194929638449159, -0.2004370303623408, -0.0516998405569231, -0.0385962748285167, 0.0250516864237019, -0.0125240901395801, -0.0302119757329082, 0.0431349171839431, -0.1145948402213425, -0.0973329312679034]| 12.1447525024414062|      0.01562500|[3847, 268, 0, 134]                                                        |  | trying quadratic partial model with 31 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 59 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 87 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      41|[1.353648072792053, -0.0556532655098692, 0.3304617383371156, 2.001560951382954, -0.1051327292069348, -0.0508639080847612, 0.1836911098879241, 0.0997577082743035, -0.0240920079542827, 0.0445680767088136, -0.1240246204754453, 0.049782682325725, 0.0194929638449159, -0.2004370303623408, -0.0516998405569231, -0.0385962748285167, 0.0250516864237019, -0.0125240901395801, -0.0302119757329082, 0.0431349171839431, -0.1145948402213425, -0.0973329312679034]| 12.1447525024414062|      0.00781250|[3961, 276, 0, 138]                                                        |  | trying quadratic partial model with 31 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 59 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 87 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      42|[1.353648072792053, -0.0556532655098692, 0.3304617383371156, 2.001560951382954, -0.1051327292069348, -0.0508639080847612, 0.1836911098879241, 0.0997577082743035, -0.0240920079542827, 0.0445680767088136, -0.1240246204754453, 0.049782682325725, 0.0194929638449159, -0.2004370303623408, -0.0516998405569231, -0.0385962748285167, 0.0250516864237019, -0.0125240901395801, -0.0302119757329082, 0.0431349171839431, -0.1145948402213425, -0.0973329312679034]| 12.1447525024414062|      0.00390625|[4048, 282, 0, 141]                                                        |  | trying quadratic partial model with 31 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 60 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      43|[1.3558567276626199, -0.0555275760992137, 0.3310260636724464, 2.0047302632066493, -0.1051349110321753, -0.0508614757803332, 0.1836917073895503, 0.0997282111421854, -0.0240927121334416, 0.0445812562531128, -0.1240141901632517, 0.0497690220547994, 0.0194832684140616, -0.2004309271439539, -0.0516981814592792, -0.0385992634491345, 0.0250552839327359, -0.0125292813417992, -0.030213220662418, 0.0431326734931699, -0.1146119895300437, -0.0973333360674843]| 12.1446313858032227|      0.00781250|[4134, 288, 0, 144]                                                        |  | trying quadratic partial model with 31 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 59 points | iterate success | actual_k=2
      44|[1.3602272161902003, -0.0553506533191157, 0.3321960207818137, 2.0110939039199573, -0.1051677683340265, -0.0508849928741748, 0.183714716379066, 0.0997928423004193, -0.0240909693434913, 0.0445558252958271, -0.1239520065193689, 0.0497816649497144, 0.0194887600942769, -0.2003202761772816, -0.0517454866242829, -0.0385892576956224, 0.0249993761915345, -0.0124984704009283, -0.0302801486624375, 0.0431522321934802, -0.1146660785686109, -0.0973550608579206]| 12.1444330215454102|      0.01562500|[4248, 296, 0, 148]                                                        |  | trying quadratic partial model with 31 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 59 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 87 points | iterate success | actual_k=2
      45|[1.3602272161902003, -0.0553506533191157, 0.3321960207818137, 2.0110939039199573, -0.1051677683340265, -0.0508849928741748, 0.183714716379066, 0.0997928423004193, -0.0240909693434913, 0.0445558252958271, -0.1239520065193689, 0.0497816649497144, 0.0194887600942769, -0.2003202761772816, -0.0517454866242829, -0.0385892576956224, 0.0249993761915345, -0.0124984704009283, -0.0302801486624375, 0.0431522321934802, -0.1146660785686109, -0.0973550608579206]| 12.1444330215454102|      0.00781250|[4362, 304, 0, 152]                                                        |  | trying quadratic partial model with 31 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 59 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 87 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      46|[1.3602272161902003, -0.0553506533191157, 0.3321960207818137, 2.0110939039199573, -0.1051677683340265, -0.0508849928741748, 0.183714716379066, 0.0997928423004193, -0.0240909693434913, 0.0445558252958271, -0.1239520065193689, 0.0497816649497144, 0.0194887600942769, -0.2003202761772816, -0.0517454866242829, -0.0385892576956224, 0.0249993761915345, -0.0124984704009283, -0.0302801486624375, 0.0431522321934802, -0.1146660785686109, -0.0973550608579206]| 12.1444330215454102|      0.00390625|[4449, 310, 0, 155]                                                        |  | trying quadratic partial model with 31 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 60 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      47|[1.3621912074142912, -0.0551982067747466, 0.3330699855352124, 2.014067719803742, -0.1047935837166444, -0.0505270091917972, 0.1841867047800366, 0.0996189815077942, -0.0241898583437123, 0.0443531055545862, -0.124252095010942, 0.0498760092024101, 0.0193936131981384, -0.2010652694302817, -0.0520948528604628, -0.0390189218593566, 0.0252857055611648, -0.0123771342945531, -0.0299517983043395, 0.0430772745538566, -0.1147248704886586, -0.0974798204343074]| 12.1443595886230469|      0.00781250|[4507, 314, 0, 157]                                                        |  | trying quadratic partial model with 31 points | iterate success | actual_k=2
      48|[1.3621912074142912, -0.0551982067747466, 0.3330699855352124, 2.014067719803742, -0.1047935837166444, -0.0505270091917972, 0.1841867047800366, 0.0996189815077942, -0.0241898583437123, 0.0443531055545862, -0.124252095010942, 0.0498760092024101, 0.0193936131981384, -0.2010652694302817, -0.0520948528604628, -0.0390189218593566, 0.0252857055611648, -0.0123771342945531, -0.0299517983043395, 0.0430772745538566, -0.1147248704886586, -0.0974798204343074]| 12.1443595886230469|      0.00390625|[4621, 322, 0, 161]                                                        |  | trying quadratic partial model with 31 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 59 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 87 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
